user_id,task,status,created_at ,name,sphere_text,sphere_page_id,start_datetime,end_datetime,type,project,chatGPT_comment,csat
463101164.0,,,,Проверить возможность гендиректорства,Созидание: Предпринимательство,180f9462-b7b5-804b-b641-cadd1a961d5e,2025-06-18T16:21:00Z,2025-06-18T16:30:00Z,ChatGPTтаск,,"1. СДЕЛАНО: нет
2. ПРОМПТ: ""Проанализируй возможность моего назначения на позицию генерального директора в моей компании. Укажи, какие факторы (структура руководства, мой опыт и навыки, юридические и корпоративные требования) необходимо учесть. Предложи план действий с шагами для оценки этой возможности.""
3. ПРЕДЛОЖЕНИЕ: -",
463101164.0,,,,Поход в Изи паб,Социум: Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-18T16:31:00Z,2025-06-18T16:45:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке:
- Продумать маршрут до Изи паба и проверить время в пути
- Убедиться, что кошелек и телефон при себе
- Предупредить Леру о времени встречи
- При необходимости забронировать столик заранее",
463101164.0,,,,Ужин в Изи пабе,Социум: Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-18T16:45:00Z,2025-06-18T17:30:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке:
- Ознакомиться с меню и выбрать бургеры заранее
- Уточнить возможные диетические предпочтения у себя и Леры
- Подумать над темами для непринужденного общения во время ужина",
463101164.0,,,,Встреча с Андреем,Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-21T09:00:00Z,2025-06-21T10:00:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке:
- Определите повестку встречи
- Составьте список вопросов к Андрею
- Подготовьте необходимые материалы (документы, заметки)
- Убедитесь в работоспособности связи или брони переговорной
- Проверьте контактные данные и подтвердите время с Андреем",
463101164.0,,,,Очный финал Этапа II гранта для учебы,Обучение,180f9462-b7b5-80fd-93bc-eb429c0140f4,2025-07-15T12:00:00Z,2025-07-15T17:00:00Z,ChatGPTмероприятие,Грант для учебы,"Рекомендации по подготовке:
- Сбор и печать всех требуемых документов
- Подготовка презентационных материалов и доклада
- Репетиция выступления и контроль времени
- Уточнение точного адреса и времени начала с организаторами
- Продумать логистику: проезд, парковку, время запаса
- Взять с собой зарядные устройства и дополнительные носители",
463101164.0,,,,Дорога из Изи-паба домой,Вспомогательное: Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-18T18:15:00Z,2025-06-18T18:28:00Z,ChatGPTактивность,,—,
463101164.0,,,,Покупка лука,Здоровье: Питание,180f9462-b7b5-8019-ad52-dbe1ca7d4676,2025-06-18T18:25:00Z,2025-06-18T18:28:00Z,ChatGPTактивность,,—,
463101164.0,,,,Умывание и туалет,Здоровье: Тело,180f9462-b7b5-80bc-a5a2-edfde956bb85,2025-06-18T18:28:00Z,2025-06-18T18:31:00Z,ChatGPTактивность,,—,
463101164.0,,,,Просмотр «Рик и Морти»,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-18T18:31:00Z,2025-06-18T18:52:00Z,ChatGPTактивность,,—,
463101164.0,,,,Сон,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-18T19:30:00Z,2025-06-19T03:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,Будильники,Вспомогательное: Быт,180f9462-b7b5-801c-adfd-fd7c5e3393db,2025-06-19T03:30:00Z,2025-06-19T03:40:00Z,ChatGPTактивность,,—,
463101164.0,,,,Проверка Telegram,Социум: Политика и новости,180f9462-b7b5-80af-984a-faf859e80560,2025-06-19T03:40:00Z,2025-06-19T03:52:00Z,ChatGPTактивность,,—,
463101164.0,,,,Утренний туалет,Здоровье: Тело,180f9462-b7b5-80bc-a5a2-edfde956bb85,2025-06-19T03:53:00Z,2025-06-19T04:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,Контрастный душ,Тело,180f9462-b7b5-80bc-a5a2-edfde956bb85,2025-06-19T04:00:00Z,2025-06-19T04:12:00Z,ChatGPTактивность,,—,
463101164.0,,,,Сборы,Быт,180f9462-b7b5-801c-adfd-fd7c5e3393db,2025-06-19T04:12:00Z,2025-06-19T04:20:00Z,ChatGPTактивность,,—,
463101164.0,,,,Приготовление каши,Питание,180f9462-b7b5-8019-ad52-dbe1ca7d4676,2025-06-19T04:20:00Z,2025-06-19T04:35:00Z,ChatGPTактивность,,—,
463101164.0,,,,Duolingo,Обучение,180f9462-b7b5-80fd-93bc-eb429c0140f4,2025-06-19T04:25:00Z,2025-06-19T04:28:00Z,ChatGPTактивность,,—,
463101164.0,,,,Разбор посуды,Быт,180f9462-b7b5-801c-adfd-fd7c5e3393db,2025-06-19T04:33:00Z,2025-06-19T04:36:00Z,ChatGPTактивность,,—,
463101164.0,,,,Одевание,Быт,180f9462-b7b5-801c-adfd-fd7c5e3393db,2025-06-19T04:28:00Z,2025-06-19T04:33:00Z,ChatGPTактивность,,—,
463101164.0,,,,Идеи для личного бренда,Личный бренд,210f9462-b7b5-80c7-a777-f7d389670453,2025-06-19T04:36:00Z,2025-06-19T04:42:00Z,ChatGPTактивность,,—,
463101164.0,,,,Подготовка к семинару,Личный бренд,210f9462-b7b5-80c7-a777-f7d389670453,2025-06-19T04:42:00Z,2025-06-19T05:07:00Z,ChatGPTактивность,,—,
463101164.0,,,,Завтрак,Питание,180f9462-b7b5-8019-ad52-dbe1ca7d4676,2025-06-19T04:54:00Z,2025-06-19T05:07:00Z,ChatGPTактивность,,—,
463101164.0,,,,Одевание,Быт,180f9462-b7b5-801c-adfd-fd7c5e3393db,2025-06-19T05:07:00Z,2025-06-19T05:10:00Z,ChatGPTактивность,,—,
463101164.0,,,,Путь до электрички,Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-19T05:10:00Z,2025-06-19T05:21:00Z,ChatGPTактивность,,—,
463101164.0,,,,Поездка на электричке,Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-19T05:21:00Z,2025-06-19T05:57:00Z,ChatGPTактивность,,—,
463101164.0,,,,Подготовка к семинару,Личный бренд,210f9462-b7b5-80c7-a777-f7d389670453,2025-06-19T05:25:00Z,2025-06-19T05:56:00Z,ChatGPTактивность,,—,
463101164.0,,,,Путь до офиса,Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-19T05:57:00Z,2025-06-19T06:07:00Z,ChatGPTактивность,,—,
463101164.0,,,,Покупка обеда,Питание,180f9462-b7b5-8019-ad52-dbe1ca7d4676,2025-06-19T06:07:00Z,2025-06-19T06:10:00Z,ChatGPTактивность,,—,
463101164.0,,,,Работа,Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-19T06:11:00Z,2025-06-19T07:45:00Z,ChatGPTактивность,,—,
463101164.0,,,,встречи на работе,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-19T07:45:00Z,2025-06-19T08:20:00Z,ChatGPTмероприятие,,"Чек-лист подготовки:
1. Уточнить участников и их роли.
2. Подготовить повестку встречи.
3. Собрать необходимые документы и материалы.
4. Проверить оборудование (связь, проектор, конференц-связь).
5. Составить список ключевых вопросов для обсуждения.",
463101164.0,,,,работаю,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-19T08:20:00Z,2025-06-19T12:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,121 на работе,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-19T12:00:00Z,2025-06-19T13:00:00Z,ChatGPTмероприятие,,"Чек-лист подготовки:
1. Согласовать формат и продолжительность 1:1.
2. Подготовить краткий отчет по выполненным задачам.
3. Сформулировать вопросы и предложения по улучшению процессов.
4. Проверить доступность нужных документов.
5. Запланировать следующие шаги и сроки.",
463101164.0,,,,ем,Здоровье: Питание,180f9462-b7b5-8019-ad52-dbe1ca7d4676,2025-06-19T13:00:00Z,2025-06-19T13:20:00Z,ChatGPTактивность,,—,
463101164.0,,,,слушаю большую книгу о соцсетях Ильяхова,Познание: Актуальность,180f9462-b7b5-80f9-be42-d14aabb42d1a,2025-06-19T13:00:00Z,2025-06-19T14:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,смотрю эротику,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-19T14:30:00Z,2025-06-19T15:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,дрочу,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-19T15:00:00Z,2025-06-19T15:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,собираюсь и иду из офиса,Вспомогательное: Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-19T15:30:00Z,2025-06-19T15:51:00Z,ChatGPTактивность,,—,
463101164.0,,,,жду элку,Вспомогательное: Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-19T15:51:00Z,2025-06-19T15:56:00Z,ChatGPTактивность,,—,
463101164.0,,,,еду на элке и слушаю большую книгу о соцсетях,Вспомогательное: Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-19T15:56:00Z,2025-06-19T16:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,пережидаю дождь,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-19T16:30:00Z,2025-06-19T16:35:00Z,ChatGPTактивность,,—,
463101164.0,,,,иду до дома,Вспомогательное: Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-19T16:35:00Z,2025-06-19T16:50:00Z,ChatGPTактивность,,—,
463101164.0,,,,общаюсь с Лерой,👯‍♀️ Социум: Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-19T16:50:00Z,2025-06-19T17:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,регулярный созвон по Астре,🦄 Созидание: Предпринимательство,180f9462-b7b5-804b-b641-cadd1a961d5e,2025-06-19T17:00:00Z,2025-06-19T17:41:00Z,ChatGPTмероприятие,Астра ИИ,"Чек-лист подготовки:
1. Подготовить обновленный статус MVP.
2. Составить краткий отчёт по кастдеву и метрикам.
3. Проверить рабочую связь и платформу для звонка.
4. Сформулировать список вопросов по инвестициям и развитию.
5. Запланировать ключевые дальнейшие шаги.",
463101164.0,,,,общаемся с Лерой,👯‍♀️ Социум: Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-19T17:41:00Z,2025-06-19T18:16:00Z,ChatGPTактивность,,—,
463101164.0,,,,смотрим сериал (тетрадь смерти),Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-19T17:46:00Z,2025-06-19T18:06:00Z,ChatGPTактивность,,—,
463101164.0,,,,секс,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-19T18:16:00Z,2025-06-19T18:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,заполняю активности,Вспомогательное: Организация жизни,180f9462-b7b5-8077-9478-c31d1ec56143,2025-06-19T19:14:00Z,2025-06-19T19:17:00Z,ChatGPTактивность,,—,
463101164.0,,,,Прогулка с Димой,Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-25T16:30:00Z,2025-06-25T18:00:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке:
• Чек-лист: проверить прогноз погоды, зарядить телефон, взять наличные или карту.
• Вещи: удобная обувь, лёгкий перекус, бутылка воды, плед.
• Маршрут: сохранить офлайн-карту Ближней Дачи или ссылку на Яндекс.Карты.
• Вопросы и темы: обсудить планы на лето, поделиться новостями, наметить следующую встречу.",
463101164.0,,,,Общение с Лерой,Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-19T18:30:00Z,2025-06-19T19:14:00Z,ChatGPTмероприятие,,"Рекомендации к подготовке:
1. Создать комфортную атмосферу: приглушить свет, поставить чай или легкий напиток.
2. Удалить отвлекающие факторы: отключить уведомления на телефоне.
3. Продумать темы для диалога: спросить о её дне, поделиться своими впечатлениями.
4. Составить список открытых вопросов: «Что тебя сегодня вдохновило?», «Какие планы у нас на выходные?».
5. Практиковать активное слушание: смотреть в глаза, задавать уточняющие вопросы.
6. Завершить разговор на позитивной ноте: поблагодарить, договориться о следующей встрече.",
463101164.0,,,,Проверка Telegram,Социум: Политика и новости,180f9462-b7b5-80af-984a-faf859e80560,2025-06-19T19:27:00Z,2025-06-19T19:57:00Z,ChatGPTактивность,,—,
463101164.0,,,,Прослушивание музыки с Лерой,Социум: Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-19T19:57:00Z,2025-06-19T20:17:00Z,ChatGPTактивность,,—,
463101164.0,,,,Проверка Telegram,Социум: Политика и новости,180f9462-b7b5-80af-984a-faf859e80560,2025-06-19T20:17:00Z,2025-06-19T20:58:00Z,ChatGPTактивность,,—,
463101164.0,,,,Купить билеты на Земфиру,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-30T10:00:00Z,2025-06-30T10:30:00Z,ChatGPTтаск,zemfira.world,"1. СДЕЛАНО: нет
2. ПРОМПТ: Помоги составить пошаговую инструкцию для покупки билетов на концерт Земфиры на сайте zemfira.world, укажи необходимые данные и последовательность действий.
3. ПРЕДЛОЖЕНИЕ: -",
463101164.0,,,,Встреча с Андреем,Социум: Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-21T09:00:00Z,2025-06-21T10:00:00Z,ChatGPTмероприятие,,"Чек-лист подготовки:
1. Определить цели встречи и основные темы обсуждения
2. Составить и согласовать повестку
3. Подготовить список вопросов к Андрею
4. Собрать необходимые документы или материалы
5. Подтвердить формат и место встречи
6. Проверить техническое подключение или логистику",
463101164.0,,,,беседа с Лерой,Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-19T21:00:00Z,2025-06-19T21:16:00Z,ChatGPTактивность,,—,
463101164.0,,,,сон,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-19T21:16:00Z,2025-06-20T05:10:00Z,ChatGPTактивность,,—,
463101164.0,,,,подготовка к семинару по генеративному ИИ,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-20T05:10:00Z,2025-06-20T06:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,сборы,Вспомогательное: Быт,180f9462-b7b5-801c-adfd-fd7c5e3393db,2025-06-20T06:00:00Z,2025-06-20T06:03:00Z,ChatGPTактивность,,—,
463101164.0,,,,поход в школу,Вспомогательное: Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-20T06:03:00Z,2025-06-20T06:08:00Z,ChatGPTактивность,,—,
463101164.0,,,,настройка оборудования в классе,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-20T06:08:00Z,2025-06-20T06:25:00Z,ChatGPTактивность,,—,
463101164.0,,,,проведение урока по генеративному ИИ,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-20T06:25:00Z,2025-06-20T09:20:00Z,ChatGPTактивность,,—,
463101164.0,,,,встреча на работе,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-20T07:45:00Z,2025-06-20T08:20:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке:
1. Чек-лист:
   • Определить цель встречи и ключевые вопросы.
   • Собрать и распечатать отчёты/презентации.
   • Подготовить протокол и шаблон MoM.
2. Материалы:
   • Текущий статус проекта.
   • Диаграммы или скриншоты важных метрик.
3. Вопросы:
   • Какие есть блокеры?
   • Какой следующий этап? 
   • Требуются ли ресурсы или поддержка других команд?",
463101164.0,,,,возвращение из школы,Вспомогательное: Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-20T09:20:00Z,2025-06-20T09:40:00Z,ChatGPTактивность,,—,
463101164.0,,,,беседа с Лерой,Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-20T09:40:00Z,2025-06-20T10:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,приготовление бутербродов,Здоровье: Питание,180f9462-b7b5-8019-ad52-dbe1ca7d4676,2025-06-20T10:00:00Z,2025-06-20T10:20:00Z,ChatGPTактивность,,—,
463101164.0,,,,приём бутербродов,Здоровье: Питание,180f9462-b7b5-8019-ad52-dbe1ca7d4676,2025-06-20T10:20:00Z,2025-06-20T10:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,встреча,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-20T10:30:00Z,2025-06-20T11:17:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке:
1. Чек-лист:
   • Уточнить формат (онлайн/офлайн).
   • Подготовить список участников.
   • Сформулировать цели и ожидаемые результаты.
2. Материалы:
   • Презентация или конспект.
   • Справочные документы по теме.
3. Вопросы:
   • Какие ключевые показатели? 
   • Есть ли риски? Как их минимизировать?
   • Какие дедлайны и ответственные?",
463101164.0,,,,приготовление и приём бутербродов и манго,Здоровье: Питание,180f9462-b7b5-8019-ad52-dbe1ca7d4676,2025-06-20T11:17:00Z,2025-06-20T11:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,работа,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-20T11:30:00Z,2025-06-20T11:49:00Z,ChatGPTактивность,,—,
463101164.0,,,,проверка Telegram,Социум: Политика и новости,180f9462-b7b5-80af-984a-faf859e80560,2025-06-20T11:49:00Z,2025-06-20T12:20:00Z,ChatGPTактивность,,—,
463101164.0,,,,Смотрю OnlyFans,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-20T12:20:00Z,2025-06-20T13:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,Мастурбация,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-20T13:00:00Z,2025-06-20T13:10:00Z,ChatGPTактивность,,—,
463101164.0,,,,Просмотр Telegram и общение с Лерой,Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-20T13:10:00Z,2025-06-20T13:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,Отдых: лежу и дремлю,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-20T13:30:00Z,2025-06-20T14:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,Встреча на работе,Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-20T14:00:00Z,2025-06-20T15:00:00Z,ChatGPTмероприятие,,"Чек-лист подготовки к встрече:
1. Ознакомиться с повесткой и предварительными материалами.
2. Подготовить отчёты по ключевым метрикам.
3. Составить список вопросов для обсуждения.
Возможные материалы:
- Презентация проекта
- Актуальные данные по задачам
Список вопросов:
- Статус текущих задач?
- Необходимые ресурсы?
- Планы на следующую неделю?",
463101164.0,,,,Просмотр OnlyFans,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-20T12:20:00Z,2025-06-20T13:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,Мастурбация,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-20T13:00:00Z,2025-06-20T13:10:00Z,ChatGPTактивность,,—,
463101164.0,,,,Просмотр Telegram и общение с Лерой,Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-20T13:10:00Z,2025-06-20T13:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,Отдых лежа и дремота,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-20T13:30:00Z,2025-06-20T14:00:00Z,ChatGPTактивность,,—,
463101164.0,,,,Встреча на работе,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-20T14:00:00Z,2025-06-20T15:00:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке:
1. Ознакомиться с повесткой встречи и ключевыми документами проекта.
2. Составить список вопросов и предложений по текущим задачам.
3. Подготовить краткий отчёт о проделанной работе и планах на следующий период.
4. Проверить работоспособность видеоконференц-оборудования и доступа к нужным ресурсам.
5. Продумать список участников и уточнить их роли в обсуждении.",
463101164.0,,,,Общение с Лерой,👯‍♀️ Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-20T15:00:00Z,2025-06-20T15:40:00Z,ChatGPTактивность,,—,
463101164.0,,,,Анализ трудоустройства Вани,personal,,2025-06-20T15:40:00Z,2025-06-20T16:20:00Z,ChatGPTтаск,,"1. СДЕЛАНО: нет; 2. ПРОМПТ: ""Проанализируй, почему Ване не удаётся устроиться на работу. Вот контекст: {краткое резюме Вани}, {описание вакансий и причин отказов}. Предложи возможные причины и конкретные шаги, чтобы повысить шансы трудоустройства.""; 3. ПРЕДЛОЖЕНИЕ: -",
463101164.0,,,,Общение с Лерой,👯‍♀️ Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-20T16:20:00Z,2025-06-20T16:40:00Z,ChatGPTактивность,,—,
463101164.0,,,,Просмотр рилз,🥦 Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-20T16:40:00Z,2025-06-20T17:40:00Z,ChatGPTактивность,,—,
463101164.0,,,,"Лежу, делаю фигню",🥦 Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-20T17:40:00Z,2025-06-20T18:40:00Z,ChatGPTактивность,,—,
463101164.0,,,,Приготовление макарон,🥦 Здоровье: Питание,180f9462-b7b5-8019-ad52-dbe1ca7d4676,2025-06-20T18:40:00Z,2025-06-20T18:50:00Z,ChatGPTактивность,,—,
463101164.0,,,,Ужин и просмотр «Тетрадь смерти»,👯‍♀️ Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-20T18:50:00Z,2025-06-20T19:20:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке:
• Убедиться, что эпизод/фильм загружен или доступен онлайн
• Подготовить закуски и напитки
• Настроить комфортное освещение и посадку
• Проверьте тарелки, столовые приборы и салфетки",
463101164.0,,,,Разговор с Лерой о доверии психологам,👯‍♀️ Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-20T19:20:00Z,2025-06-20T20:10:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке:
• Составить список вопросов и тем для обсуждения (например, личный опыт, ожидания от терапии)
• Подготовить заметки о том, что волнует и интересует
• Ознакомиться с основными теориями доверия к психологам
• Обеспечить спокойную атмосферу: удобные места, минимум отвлекающих факторов",
463101164.0,,,,Вечерний туалет,Здоровье: Тело,180f9462-b7b5-80bc-a5a2-edfde956bb85,2025-06-20T20:10:00Z,2025-06-20T20:14:00Z,ChatGPTактивность,,—,
463101164.0,,,,Заполнение активности,Вспомогательное: Организация жизни,180f9462-b7b5-8077-9478-c31d1ec56143,2025-06-20T20:14:00Z,2025-06-20T20:24:00Z,ChatGPTактивность,,—,
463101164.0,,,,Запись текста Андрею,Социум: Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-20T20:24:00Z,2025-06-20T20:54:00Z,ChatGPTактивность,,—,
463101164.0,,,,Занятие в Duolingo,Познание: Обучение,180f9462-b7b5-80fd-93bc-eb429c0140f4,2025-06-20T20:54:00Z,2025-06-20T20:59:00Z,ChatGPTактивность,,—,
463101164.0,,,,Поздравление Вовы с ДР,Социум: Социальные круги,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-20T21:00:00Z,2025-06-20T21:10:00Z,ChatGPTактивность,,—,
463101164.0,,,,Обновление p2p договора,Созидание: Работа,180f9462-b7b5-80b9-b1f7-eb4241a5119a,2025-06-20T21:10:00Z,2025-06-20T21:18:00Z,ChatGPTактивность,,—,
463101164.0,,,,Заполнение активности,Вспомогательное: Организация жизни,180f9462-b7b5-8077-9478-c31d1ec56143,2025-06-20T21:18:00Z,2025-06-20T21:22:00Z,ChatGPTактивность,,—,
463101164.0,,,,Засыпание,Здоровье: Расслабление,180f9462-b7b5-8078-9045-ee77e03eccaf,2025-06-20T21:23:00Z,2025-06-20T21:30:00Z,ChatGPTактивность,,—,
463101164.0,,,,Визит в Ортека,health,180f9462-b7b5-80bc-a5a2-edfde956bb85,2025-06-21T06:30:00Z,2025-06-21T06:45:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке к визиту в аптеку Ортека:
1. Уточните адрес и режим работы аптеки.
2. Проверьте, нужен ли рецепт на приобретаемые препараты.
3. Возьмите с собой паспорт и страховой полис (если оплату по страховке).
4. Подготовьте список нужных товаров или назначения врача.
5. Убедитесь, что есть удобный способ оплаты (карта, наличные, онлайн).
6. Продумайте логистику: время в пути, парковку или проезд на общественном транспорте.",
463101164.0,,,,Сдать D в Гемотест,health,180f9462-b7b5-80bc-a5a2-edfde956bb85,2025-06-21T06:45:00Z,2025-06-21T07:15:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке к сдаче анализа D:
1. Уточните время работы филиала Гемотест около «Дирижабля».
2. Позвоните и уточните, нужна ли предварительная запись или направlenie.
3. Приходите натощак (если требуется) и не принимайте витамин D за 24 часа до анализа.
4. Возьмите с собой паспорт, полис ОМС или квитанцию об оплате.
5. Оденьте свободную одежду – удобная рука без обтягивающих рукавов.
6. Спланируйте маршрут и парковку/проезд.",
463101164.0,,,,Купить сертификат на витамин D,personal,180f9462-b7b5-803d-a24e-fb95ca3d8bd5,2025-06-21T07:00:00Z,2025-06-21T07:15:00Z,ChatGPTтаск,,"1. СДЕЛАНО: нет
2. ПРОМПТ: ""Ты — помощник по организации подарков. Пользователь планирует купить сертификат на витамин D для подарка на день рождения. Подбери несколько вариантов сертификатов (имя получателя: <имя получателя>, бюджет: <бюджет>), укажи магазины/сайты, цены и способы доставки.""
3. ПРЕДЛОЖЕНИЕ: -",
463101164.0,,,,Проснулся и полежал,Здоровье: Тело,180f9462-b7b5-80bc-a5a2-edfde956bb85,2025-06-21T05:30:00Z,2025-06-21T05:48:00Z,ChatGPTактивность,,—,
463101164.0,,,,Утренний туалет,Здоровье: Тело,180f9462-b7b5-80bc-a5a2-edfde956bb85,2025-06-21T05:48:00Z,2025-06-21T05:53:00Z,ChatGPTактивность,,—,
463101164.0,,,,Собираюсь и выхожу,Быт,180f9462-b7b5-801c-adfd-fd7c5e3393db,2025-06-21T05:53:00Z,2025-06-21T06:05:00Z,ChatGPTактивность,,—,
463101164.0,,,,Иду до Ортеки,Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-21T06:05:00Z,2025-06-21T06:15:00Z,ChatGPTактивность,,—,
463101164.0,,,,Иду до гемотеста,Перемещение,180f9462-b7b5-806b-a4c5-f2f8df204eea,2025-06-21T06:30:00Z,2025-06-21T06:50:00Z,ChatGPTактивность,,—,
463101164.0,,,,Разговор с мамой,Своя семья,180f9462-b7b5-8060-9200-e04e2dc81550,2025-06-21T06:33:00Z,2025-06-21T07:10:00Z,ChatGPTмероприятие,,"Рекомендации по подготовке к разговору с мамой:
1. Составить список тем, которые хотите обсудить (здоровье, новости, планы).
2. Приготовить вопросы: как она себя чувствует, нужна ли помощь.
3. Запастись позитивными новостями и поддерживающими фразами.
4. Организовать комфортное место для разговора (в тишине, без отвлечений).",
